,Epoch,TotalEnvInteracts,AverageEvalReward,StdEvalReward,MinEvalReward,MaxEvalReward,EvalEpLen,Time
0,1,5000,274.759548,144.103867,78.496609,560.314673,204.4,1.287867
1,2,10000,196.327936,14.262904,177.022397,227.738288,110.1,2.502317
2,3,15000,224.869885,83.328065,48.175168,331.811526,183.5,3.721104
3,4,20000,94.287168,151.1388,-39.123522,344.980218,178.5,4.952626
4,5,25000,391.605259,88.457599,248.940402,516.2759,230.0,6.189048
5,6,30000,379.62791,63.931953,285.339233,491.084073,180.1,7.420941
6,7,35000,327.503231,58.697995,204.445278,420.08513,160.8,8.638115
7,8,40000,379.003324,80.283905,271.439122,528.031445,168.8,9.873437
8,9,45000,399.768298,103.852568,242.175884,590.422559,322.5,11.133505
9,10,50000,407.915761,120.600364,262.313622,689.411625,211.7,12.384334
10,11,55000,349.822596,155.202649,184.258216,699.936785,186.6,13.628469
11,12,60000,625.683669,275.211974,234.332841,994.394826,397.1,14.876437
12,13,65000,550.570549,256.757564,275.246186,1148.29621,268.8,16.117508
13,14,70000,703.886149,206.496584,204.192413,955.052082,238.0,17.36619
14,15,75000,1187.077138,483.121173,575.052486,2456.690098,429.8,18.629197
15,16,80000,1079.027705,497.177906,125.024037,1791.530208,451.9,19.88867
16,17,85000,977.005239,385.717927,394.89821,1865.612402,359.5,21.151709
17,18,90000,779.293531,376.612123,241.66988,1250.945778,359.3,22.410571
18,19,95000,572.986781,128.941622,338.805482,857.277429,232.7,23.642597
19,20,100000,668.734186,153.101317,374.194029,955.920819,248.5,24.871011
20,21,105000,698.46997,606.966637,181.709445,2058.008249,252.7,26.137678
21,22,110000,933.192878,649.09827,280.999593,1949.119641,326.1,27.390904
22,23,115000,902.033091,1016.386125,160.294315,2815.32138,341.5,28.627282
23,24,120000,1116.753497,551.927695,212.546348,1958.214039,359.1,29.87003
24,25,125000,682.202641,375.566815,218.65639,1419.529086,250.9,31.110205
25,26,130000,1457.91315,704.290871,642.004263,3216.17423,427.6,32.3765
26,27,135000,926.320971,613.500693,37.153002,1714.635698,318.5,33.629828
27,28,140000,2204.008125,947.927268,1069.834419,3558.080582,675.4,34.907321
28,29,145000,2713.361349,930.487524,1363.167676,3510.776734,802.9,36.206582
29,30,150000,1942.745292,645.886724,726.023231,3157.562208,542.8,37.476392
30,31,155000,1771.424425,1580.529105,158.903277,3855.706843,503.0,38.745802
31,32,160000,2932.216865,1143.762906,281.647576,3835.853372,796.2,40.049956
32,33,165000,2583.907115,1523.233532,492.978579,4068.02032,672.0,41.344795
33,34,170000,2797.168644,870.498554,1270.626306,3883.192327,751.0,42.638323
