,Epoch,TotalEnvInteracts,AverageEvalReward,StdEvalReward,MinEvalReward,MaxEvalReward,EvalEpLen,Time
0,1,5000,314.33244365725545,12.187635310641374,292.7610562051003,331.6794525482132,196.2,0.7416693528493246
1,2,10000,260.64054567648134,40.96293399156072,214.14823029229927,372.2307912351936,159.2,1.4520760456720987
2,3,15000,378.8266207745512,19.723401399162963,337.92179645109604,417.2206850565976,191.6,2.1502737641334533
3,4,20000,320.5963676580607,192.36299483691295,33.5424138747386,545.4557937562283,192.3,2.851042628288269
4,5,25000,449.4627145026002,240.62985494821297,67.96933823849949,917.6360338597932,258.4,3.5631467461586
5,6,30000,410.234629597009,69.77054439676442,287.94598099122385,522.1166228143752,229.1,4.267575399080912
6,7,35000,350.8478213816448,76.22241227705555,227.11571127749747,458.2758517457679,202.4,4.961267308394114
7,8,40000,289.7530757908174,87.76426993250907,96.25973235625908,388.182960622389,181.7,5.655150548617045
8,9,45000,433.3810413301605,102.17568237476766,291.3544933642632,599.6461484021315,215.6,6.353677213191986
9,10,50000,303.9163162787976,38.235701985745415,230.9227911709093,371.7685301408224,146.7,7.037341590722402
10,11,55000,365.757772083495,108.20053563663346,217.7832472336681,590.1405624567549,176.6,7.749342827002208
11,12,60000,307.78883530988287,86.57852248380549,147.31163283782124,452.80041982030025,150.6,8.456537528832753
12,13,65000,454.5757362938001,93.15208794893564,317.62886615214046,596.3620959200277,217.2,9.161771154403686
13,14,70000,441.5115868913245,148.60436883835234,141.95999631165918,678.3042597532067,343.9,9.88266391356786
14,15,75000,475.2460329400975,111.28558625853822,286.9091870925909,709.9511397842394,279.1,10.606578195095064
15,16,80000,476.0681364407927,202.56881290604431,266.01759542094703,983.3923173572492,270.6,11.31707051595052
16,17,85000,545.188545912966,203.4149124525174,313.90193934363026,922.618650235168,387.7,12.039587954680124
17,18,90000,400.0828726898753,100.01961207038192,128.41571742427698,496.5838609635924,219.2,12.74028239250183
18,19,95000,382.7380978042018,85.26723628079085,283.89844945748166,572.348588875705,187.6,13.43290210167567
19,20,100000,467.62216475320486,97.95209582176965,291.6161643149534,624.5022093290851,223.1,14.149814856052398
20,21,105000,251.433050990292,96.5392331174494,120.50551644229245,399.4228476813521,135.9,14.859040530522664
21,22,110000,288.1228850249644,199.92000082278457,25.00587336514327,569.3942476923551,123.5,15.558696432908375
22,23,115000,423.2635640925784,191.50617232568175,211.4784997652725,728.1263221819356,185.6,16.263944427172344
23,24,120000,403.3257202030724,105.6207628992213,204.38005861588124,586.4825484293419,189.6,16.959294668833415
24,25,125000,621.6870286926444,316.5710460173559,225.0450202554788,1471.2558904693003,299.7,17.670320196946463
25,26,130000,378.36092173477806,141.7430919019254,215.32612362944784,699.0903650643305,163.3,18.37155036131541
26,27,135000,361.8596902680202,281.1872879278052,178.07411093758515,1189.4516702780966,166.0,19.071894192695616
27,28,140000,781.2125751518454,844.8275990479796,157.86274836455158,2290.4318604586847,317.7,19.77764783302943
28,29,145000,421.38337595014826,249.52391646803164,90.08222433743109,830.0297204249912,196.1,20.47130017677943
29,30,150000,377.6873912168174,231.655258900032,45.5195988787045,812.6308607396091,218.9,21.162891137599942
30,31,155000,654.3286862749402,177.59802657506938,406.0893574654497,984.4838479374712,288.1,21.873804024855296
31,32,160000,594.6405268503215,151.7886894153908,297.66470103192125,773.3261968328136,232.3,22.587128508090974
32,33,165000,469.5433314474914,108.32491243330358,306.78413388422007,616.9631133753899,187.5,23.290700630346933
33,34,170000,497.3647579639612,145.78407949109965,327.1638005639935,706.0164870412225,185.8,24.003535056114195
34,35,175000,491.5947517947608,202.95007744148228,199.92847022223796,692.3111259723242,213.0,24.715398526191716
