,Epoch,TotalEnvInteracts,AverageEvalReward,StdEvalReward,MinEvalReward,MaxEvalReward,EvalEpLen,Time
0,1,5000,205.0767033501955,4.697718360579436,196.75481713743864,213.35931388854075,40.7,0.8382081945737203
1,2,10000,270.6081684215987,10.121412392119549,249.67729646410524,288.87291843599326,56.3,1.577164057890574
2,3,15000,404.1219603351144,34.67919570034346,364.99462586415206,491.1434141927312,73.9,2.30545547803243
3,4,20000,329.77098745731416,21.35169984934595,296.448091363372,381.784065020523,69.2,3.048234486579895
4,5,25000,435.52127721718745,56.47475325688783,359.75113963668844,577.4872950856839,83.0,3.799123819669088
5,6,30000,528.6387664537048,39.441791813082375,449.43885443425023,584.164916873656,101.0,4.553276383876801
6,7,35000,460.6462964930697,110.811101468259,298.48623995316194,664.3044942446943,87.4,5.320402145385742
7,8,40000,581.0733907418912,66.29902388446025,393.8092701563583,641.0702349460065,110.1,6.075264398256937
8,9,45000,556.9054648088148,87.43490448682988,468.465735782606,777.7047601499039,110.3,6.831282289822896
9,10,50000,496.1216637998279,74.5326167962354,306.2623343719728,578.6412807965855,91.7,7.574635295073191
10,11,55000,474.4591616585841,78.01420521196732,330.9132519649324,609.6235916773123,92.5,8.318766101201374
11,12,60000,448.9471016074236,24.34470271519393,426.2827184470183,497.4318168778439,81.0,9.050524838765462
12,13,65000,546.9116779354142,146.58706864211229,344.317690886292,785.909864173373,107.7,9.804958140850069
13,14,70000,652.034859812479,114.49815777654224,492.8686208228015,890.5191798934476,125.9,10.553949340184529
14,15,75000,444.4567296602989,26.526940265443564,395.8713097088774,479.5128919889125,81.1,11.291696612040202
15,16,80000,526.3886127446731,60.671802954173565,467.2074121463116,628.3122672203174,99.2,12.0460924188296
16,17,85000,458.1737761073754,25.315089526571462,427.1861256078893,521.3059535689932,85.9,12.793151716391243
17,18,90000,508.279590767129,99.62584158178234,263.6525856510854,673.154974777503,94.8,13.533452916145324
18,19,95000,541.8135271446419,77.91337390887156,449.685192829988,678.8546693571216,102.0,14.287885455290477
19,20,100000,737.5884530174336,138.72816502008348,504.46749120972186,985.2853233909708,147.2,15.03555806875229
20,21,105000,609.3334116812624,111.6976036186004,445.201591840741,879.9191095900628,114.0,15.7826948483785
21,22,110000,506.8537861428187,40.61587358464439,455.6608527004596,573.7051233533134,94.3,16.52186474005381
22,23,115000,465.5938623984807,34.14763684745397,424.9304564523543,517.1807113148158,87.8,17.281127099196116
23,24,120000,619.4445493759799,125.08328334423008,506.0694983813044,968.3602225673314,121.5,18.034748911857605
24,25,125000,769.6203045280464,109.39255661163624,667.787879129409,1018.4238293055924,148.3,18.78712748686473
25,26,130000,560.8052630755772,146.11936227425133,285.4945596410649,746.2136760642172,105.0,19.540781152248385
26,27,135000,527.4720323622652,91.97545545355628,438.1640558262351,775.2252581799328,96.8,20.28730589946111
27,28,140000,627.8552912465071,156.28436205931206,473.6323029338402,1045.243645254982,117.9,21.04071435928345
28,29,145000,593.5499345800638,36.90845811427128,524.0539661831957,657.9663005421932,111.6,21.7851057211558
29,30,150000,639.1649363915365,89.51603969321721,543.982054909749,850.426942584235,122.0,22.539255813757578
30,31,155000,858.1287964236778,216.5932592338595,571.5194864761578,1189.6235755112602,171.0,23.304246787230174
31,32,160000,766.3629799306251,181.0246691685628,391.4764124575709,1026.004136937189,148.2,24.065576708316804
32,33,165000,701.0537219543185,106.94945929625123,497.27102405893055,931.3402076182624,136.8,24.82213093837102
33,34,170000,624.3173559561349,81.50704907811584,523.5823488058853,777.5878666791011,118.1,25.56783845027288
34,35,175000,745.3346635287887,59.5136984650466,657.5769162442541,853.772689394099,142.5,26.32686984539032
35,36,180000,850.6237081993065,228.06632547220485,665.2728901616948,1499.7677945348032,163.8,27.09590616226196
36,37,185000,693.515244013482,71.76149912599188,589.0926064723998,851.0509748306836,135.4,27.85463474194209
37,38,190000,797.0780380510939,562.7287927315789,462.3883901700406,2432.0941755359027,170.0,28.611022086938224
38,39,195000,536.0312126111152,52.08208169796895,475.864631510663,660.8435312078193,106.3,29.36649245421092
39,40,200000,777.4602596304828,177.36375680461913,535.3268423540201,1099.4994183032682,153.9,30.119543115297954
40,41,205000,697.0967850966629,74.35990506399104,555.3616112565047,829.0978968147172,132.9,30.876455489794413
41,42,210000,654.0533114283335,41.33291998683408,599.5216900698342,759.6644581469022,124.6,31.636839918295543
42,43,215000,704.2440690260627,91.16274351547789,617.7769337632673,882.7643203793752,132.2,32.40552345116933
43,44,220000,529.7368858694099,49.532297835795845,441.8530537920389,602.6315123529258,98.7,33.13885854880015
44,45,225000,911.2454788073884,322.3271461004155,642.6869541581262,1790.774810622801,175.6,33.88616294066112
45,46,230000,798.172766563611,133.1856372038154,610.4955211717734,1039.777925643331,157.7,34.64656399091085
46,47,235000,668.3304651519921,71.14233961675198,577.8906998582441,815.244765870942,128.1,35.40658183892568
47,48,240000,974.4199620152732,330.1868201569395,552.2638522358504,1632.5633111384618,192.8,36.173098758856455
48,49,245000,1226.52352174391,306.1905423251444,646.0691235425265,1747.47655239616,244.8,36.93970849116644
49,50,250000,869.6822205739234,173.04504056274428,646.4527748775973,1183.4214665383597,170.8,37.700866639614105
50,51,255000,1113.9934748413805,398.4390036058309,675.0298971591026,2207.1538703383217,216.0,38.48437885443369
51,52,260000,1118.2206399700126,614.1315069759464,642.7537889587343,2809.872465062619,218.8,39.26648309628169
52,53,265000,987.8242700784284,385.75138372493547,661.9345787960272,1797.9500511699998,189.5,40.03206934134165
53,54,270000,831.9547656011127,164.49079589929852,580.1140719268803,1068.9028808540054,160.3,40.78910108009974
54,55,275000,1343.5554210990238,468.2350476495291,818.7993164372172,2176.112063537468,261.4,41.576603678862256
55,56,280000,883.2548359074732,242.80200908066809,629.5529180266116,1364.5475374798173,168.5,42.33751839001973
56,57,285000,683.4873784188939,157.16503450491857,552.2099173456385,1135.1490218475892,129.5,43.0880427479744
57,58,290000,1493.420807167873,770.9299329040153,815.1086667186888,3165.186854036001,299.5,43.87163599332174
58,59,295000,922.028140695974,267.7096112502328,605.9500478226438,1434.2709548283538,175.7,44.637573504447936
59,60,300000,1078.2739697663314,234.46242597020887,777.8785642676651,1671.0089047287652,209.0,45.39588466485341
60,61,305000,1421.2199114800692,979.9713162908782,875.6168242940037,4290.891703873853,277.7,46.174915651480354
61,62,310000,1657.330692622197,642.9019924194802,769.3792330091319,3236.852022815104,328.7,46.96263459920883
