,Epoch,TotalEnvInteracts,AverageEvalReward,StdEvalReward,MinEvalReward,MaxEvalReward,EvalEpLen,Time
0,1,5000,406.619575,48.767473,358.632126,535.551631,79.6,2.441912
1,2,10000,315.708771,21.616772,288.369573,361.605489,65.6,4.684118
2,3,15000,336.334943,28.633898,269.346972,372.211392,64.4,6.922914
3,4,20000,436.802065,41.256953,361.095616,506.082377,83.6,9.178765
4,5,25000,532.42625,124.791737,355.307458,744.493419,106.1,11.432279
5,6,30000,568.158525,72.956531,464.846091,706.215306,108.0,13.681722
6,7,35000,467.03311,86.099121,336.817491,613.866149,90.5,15.93698
7,8,40000,545.557917,106.924905,373.130207,709.750739,108.7,18.190513
8,9,45000,502.967898,93.296775,389.63173,653.18549,94.8,20.426749
9,10,50000,512.174774,84.378885,424.68357,684.456806,94.6,22.665634
10,11,55000,462.581232,147.053992,333.134008,867.377818,91.0,24.918405
11,12,60000,570.900834,65.689115,452.791502,704.775414,110.3,27.181035
12,13,65000,422.125431,65.940166,312.795779,559.425862,80.6,29.428861
13,14,70000,684.309614,253.633899,349.287867,1346.372754,137.1,31.687466
14,15,75000,584.994226,116.136162,413.587169,747.714845,113.9,33.944261
15,16,80000,691.3442,204.067125,414.303061,1038.357073,138.7,36.208834
16,17,85000,642.83859,117.849545,506.803372,816.563699,125.5,38.463201
17,18,90000,953.824162,521.2942,291.797693,2190.33867,191.0,40.736557
18,19,95000,810.083341,197.836305,520.558955,1138.651358,159.7,42.992551
19,20,100000,744.86961,207.824139,417.574914,1187.587628,143.3,45.255832
20,21,105000,890.762152,381.87954,463.715209,1565.769115,168.7,47.540905
21,22,110000,1012.239448,443.469171,588.997314,2095.5356,200.1,49.80731
22,23,115000,1084.27558,290.291383,636.314968,1538.402356,212.5,52.101459
23,24,120000,822.637873,217.434982,541.5888,1193.445854,165.7,54.375378
24,25,125000,916.803568,364.514699,490.11534,1626.596942,189.4,56.66012
25,26,130000,1636.778562,524.467886,949.291917,2798.858883,324.8,58.971371
26,27,135000,960.977176,326.932526,557.560678,1627.057393,189.8,61.258688
27,28,140000,879.588344,343.80214,603.472684,1810.246057,169.7,63.52766
28,29,145000,1305.611129,623.845148,591.388878,2628.308034,264.1,65.823002
