,Epoch,TotalEnvInteracts,AverageEvalReward,StdEvalReward,MinEvalReward,MaxEvalReward,EvalEpLen,Time
0,1,5000,383.621483,246.062267,4.157937,818.647341,673.2,1.10412
1,2,10000,511.99535,362.92349,-2.668604,857.333742,718.0,2.125205
2,3,15000,384.62351,288.605934,21.327063,765.342973,670.5,3.126613
3,4,20000,373.604659,213.817896,3.806724,679.596098,721.7,4.141203
4,5,25000,574.060581,232.511262,188.863719,847.706152,859.2,5.193121
5,6,30000,355.959696,219.5385,33.431888,632.138871,654.6,6.220042
6,7,35000,579.562324,219.955597,37.399792,794.891526,804.8,7.247807
7,8,40000,650.023324,173.967172,175.644693,823.958273,914.0,8.282769
8,9,45000,769.80265,177.295117,279.218313,974.621355,922.0,9.316247
9,10,50000,492.973844,308.597792,14.866165,875.583936,654.9,10.312453
10,11,55000,480.951074,301.402852,58.173487,990.24936,563.2,11.296169
11,12,60000,647.807899,256.206831,122.578002,885.227431,759.0,12.305195
12,13,65000,328.374633,338.583741,41.939006,846.563249,366.8,13.267394
13,14,70000,695.842396,327.072501,36.553195,900.814501,807.2,14.291849
14,15,75000,480.966396,352.766247,67.776688,946.843727,497.3,15.281716
15,16,80000,483.969652,370.497262,11.347885,921.468194,559.8,16.276974
16,17,85000,564.261443,359.539597,40.62269,945.842405,591.3,17.263191
17,18,90000,405.162381,406.583252,15.140699,934.120228,444.9,18.234585
18,19,95000,581.664747,380.713756,11.784887,955.605596,639.0,19.235174
19,20,100000,712.869828,411.791922,44.128967,1118.025886,723.1,20.243673
20,21,105000,439.589958,420.014214,11.963514,1035.65976,448.3,21.214607
21,22,110000,662.724088,414.172019,34.333947,1089.454755,710.7,22.219371
22,23,115000,727.329653,406.12513,17.443072,1149.438591,730.8,23.237115
23,24,120000,663.377821,435.41983,24.942961,1176.046957,714.3,24.253019
24,25,125000,578.500649,320.512296,155.237839,1149.463983,477.4,25.23882
25,26,130000,636.827947,438.848986,33.426176,1152.860905,635.8,26.245575
26,27,135000,716.327084,437.27235,49.470238,1216.452924,710.9,27.262368
27,28,140000,431.055096,428.684692,9.906862,977.42907,431.6,28.254246
28,29,145000,1231.49751,412.222831,420.596272,1883.098435,876.2,29.303614
29,30,150000,940.486599,447.492611,117.391021,1562.619323,712.1,30.333791
30,31,155000,645.851467,440.043393,23.380414,1157.45269,634.4,31.349486
31,32,160000,1157.311636,334.020142,354.923418,1565.897793,921.7,32.38907
32,33,165000,915.038722,303.812985,322.262457,1279.307353,836.4,33.417771
33,34,170000,1027.333333,463.918735,216.50695,1783.490815,681.8,34.424223
34,35,175000,747.64204,398.521743,187.339111,1237.956021,602.7,35.413852
35,36,180000,1175.743739,215.506309,906.862518,1661.652819,1000.0,36.45611
36,37,185000,718.730173,376.816762,37.043588,1329.970203,534.5,37.439215
37,38,190000,796.666377,380.022765,208.678544,1411.051965,563.0,38.425569
38,39,195000,796.191709,545.511174,23.122672,1767.709795,513.5,39.412778
39,40,200000,1750.878896,389.782698,1003.54356,2460.103725,935.6,40.458645
40,41,205000,777.261969,533.629674,123.235245,1569.967153,449.2,41.442082
41,42,210000,1657.346227,846.91441,168.448751,2796.364986,840.0,42.485666
42,43,215000,1009.233656,765.103151,86.630131,2887.355089,719.5,43.516833
43,44,220000,1001.42693,602.888813,187.273638,2079.573217,586.7,44.528029
44,45,225000,2161.57829,765.781457,1074.866513,3149.324702,899.0,45.580466
45,46,230000,1806.778061,860.93326,323.161744,3317.148241,600.9,46.591903
46,47,235000,1745.169732,825.88251,341.226692,3254.603234,760.5,47.626001
47,48,240000,1708.889659,1022.854504,132.363879,3223.650073,754.9,48.658336
48,49,245000,3083.211571,670.922341,1142.488733,3478.030724,1000.0,49.721244
49,50,250000,2714.878198,874.775428,876.460354,3391.922573,932.0,50.782795
50,51,255000,2418.420405,772.651528,1043.019591,3144.898969,886.1,51.825925
51,52,260000,2038.313535,831.018476,919.68938,3394.020581,818.2,52.845947
52,53,265000,1643.651469,778.189293,512.88929,3481.398815,813.3,53.86218
53,54,270000,3205.581438,524.541308,1931.538344,3656.269289,937.0,54.889072
54,55,275000,2832.333098,754.9985,1586.953557,3782.521254,1000.0,55.924367
55,56,280000,1828.140124,761.017234,828.021329,3303.702761,688.1,56.92045
56,57,285000,2978.001345,781.977298,1389.024564,3455.843224,942.3,57.964703
57,58,290000,3191.479248,243.166098,2510.133608,3392.23705,1000.0,59.034461
58,59,295000,2226.582856,1375.296811,65.141199,3719.627804,685.5,60.062758
59,60,300000,3356.589874,978.634652,1111.971598,4051.801858,1000.0,61.110014
60,61,305000,3075.76756,1043.635155,1216.929906,3958.77491,937.1,62.145907
61,62,310000,2341.019294,1277.300143,383.778388,3970.24646,818.2,63.177093
62,63,315000,3629.584661,477.85175,2450.981848,3953.33284,995.0,64.232775
63,64,320000,3429.520905,950.489128,1477.300706,4290.551795,886.2,65.275525
64,65,325000,3781.582851,592.935867,2027.16941,4119.071987,950.6,66.336408
65,66,330000,2503.37438,1428.866841,119.502412,4022.824098,776.1,67.37332
66,67,335000,3647.750513,797.951389,2211.318563,4325.46782,950.3,68.432121
67,68,340000,3181.8535,1203.329866,382.789464,4091.748781,835.6,69.472111
68,69,345000,4134.594881,127.225841,3979.883716,4415.755141,1000.0,70.516928
69,70,350000,2644.276371,1375.8771,710.714686,4316.01899,801.6,71.542163
70,71,355000,2549.076572,1471.697757,93.833829,4448.684745,753.9,72.562452
71,72,360000,4540.298947,83.381601,4436.012228,4658.071882,1000.0,73.611615
72,73,365000,2987.916309,1687.924805,461.5153,4732.725692,764.4,74.632225
73,74,370000,3711.643066,1244.50482,1093.238451,4754.538859,901.7,75.669981
74,75,375000,4351.277829,97.997776,4180.162676,4481.603689,1000.0,76.709914
75,76,380000,2440.782765,1627.752447,17.605754,4747.551037,657.0,77.71126
76,77,385000,4084.429349,1146.313142,655.515916,4604.239003,916.1,78.749498
77,78,390000,2920.178266,1848.529166,144.436789,4909.374383,679.3,79.758578
78,79,395000,3590.136786,1175.351845,1412.502147,4763.464438,849.1,80.807139
79,80,400000,4275.191451,847.93789,1738.855407,4650.010627,942.0,81.865326
80,81,405000,4225.860409,1097.18522,1517.260796,4968.354794,946.1,82.910547
81,82,410000,4561.531268,1221.157481,905.940816,5102.707446,919.5,83.951209
82,83,415000,3226.922607,1832.731075,55.663551,5010.384973,767.9,84.973431
83,84,420000,4777.415664,339.203051,4196.970235,5197.736757,991.1,86.022999
84,85,425000,2800.446434,2218.95634,45.091592,5364.773466,554.6,87.027539
85,86,430000,4439.142718,1256.611366,687.493452,5055.874998,915.7,88.053441
86,87,435000,4469.312903,1387.849874,634.799372,5394.116619,913.5,89.099726
87,88,440000,2827.513463,1582.706756,151.602717,4917.815916,668.4,90.128734
88,89,445000,4946.695144,151.169069,4740.868354,5278.122213,1000.0,91.195728
89,90,450000,3577.692617,1845.517266,233.014132,5381.156039,814.0,92.222032
90,91,455000,2932.323861,1618.149228,12.016864,5305.195472,823.9,93.242448
91,92,460000,4472.26401,1253.423709,1730.316901,5321.453849,945.6,94.27141
92,93,465000,2982.797774,1768.689402,521.375628,5449.861503,643.4,95.263878
93,94,470000,5006.979643,387.379556,4011.743197,5328.034431,977.8,96.30176
94,95,475000,4211.98998,1236.083079,1080.707119,5188.154748,920.9,97.334329
95,96,480000,4426.276341,1567.15989,46.18396,5252.801135,902.5,98.37347
96,97,485000,4895.358717,797.789322,3055.57591,5472.656779,958.6,99.431567
97,98,490000,4828.137194,1535.403058,232.421978,5512.245595,905.6,100.458557
98,99,495000,5152.553653,108.891163,4994.191005,5339.918261,1000.0,101.522066
99,100,500000,4563.982477,1143.28883,2417.881435,5494.406835,961.1,102.582084
100,101,505000,4406.967359,1460.283737,1439.851944,5657.486779,816.6,103.625379
101,102,510000,4508.435395,1399.976818,1601.302914,5407.607626,868.3,104.676214
102,103,515000,4499.195962,1816.72653,50.329038,5530.780719,902.6,105.732045
103,104,520000,4200.869992,1606.037521,970.575927,5548.291428,851.1,106.772663
104,105,525000,4256.475561,2018.720928,180.747793,5504.359525,801.9,107.790448
105,106,530000,5300.15538,510.131703,3802.253984,5661.221213,971.9,108.834053
106,107,535000,5036.210174,621.683006,3590.215772,5606.890149,961.7,109.872717
107,108,540000,5144.79875,1339.02642,1235.588587,5892.65489,923.8,110.901259
108,109,545000,4894.521079,1230.935192,2278.002034,5810.648761,891.7,111.925928
109,110,550000,2992.840485,2251.781277,54.183479,5736.825708,556.1,112.915438
110,111,555000,4618.83304,1493.672947,679.156556,5503.784685,855.5,113.942705
111,112,560000,3062.569896,1913.801202,590.040488,5620.655353,617.9,114.933043
112,113,565000,4380.356495,1653.231337,1045.33893,5814.514505,780.3,115.945564
113,114,570000,5661.913372,154.099648,5451.303699,6008.788764,1000.0,116.998667
114,115,575000,5333.780464,656.250518,3379.191423,5686.604227,963.4,118.02708
115,116,580000,5284.435361,726.034007,3153.625489,5765.190994,955.2,119.053783
116,117,585000,4787.449053,1153.711216,2546.6079,5693.96137,953.8,120.086636
117,118,590000,5158.282316,1266.015866,1368.177279,5674.951817,926.8,121.117616
118,119,595000,5159.429959,984.936204,2902.304492,5778.395313,995.9,122.18228
119,120,600000,3374.368223,2584.694048,91.449483,5718.548105,616.3,123.190254
120,121,605000,4742.037101,1651.824579,1106.611102,5955.034389,831.8,124.213751
121,122,610000,5488.276889,871.855238,2928.202636,6022.736078,945.8,125.251395
122,123,615000,5133.618705,1141.041095,2800.653538,5864.420867,952.7,126.284464
123,124,620000,5818.560299,72.400253,5684.084273,5939.830293,1000.0,127.320952
124,125,625000,5742.652391,126.950026,5620.558184,5982.089893,1000.0,128.375549
125,126,630000,4893.987701,1315.173977,2045.717189,5928.840276,865.8,129.403683
126,127,635000,5285.731886,1749.170308,64.246785,6163.714123,902.4,130.433202
127,128,640000,4881.959041,1383.092652,1871.068171,5718.139855,1000.0,131.469655
128,129,645000,5360.961706,1261.708607,1594.621043,5958.863723,1000.0,132.511533
