,Epoch,TotalEnvInteracts,AverageEvalReward,StdEvalReward,MinEvalReward,MaxEvalReward,EvalEpLen,Time
0,1,5000,53.360004,35.433396,2.940014,115.716694,1000.0,1.027608
1,2,10000,690.433611,226.732516,59.34039,895.763063,1000.0,2.015893
2,3,15000,1892.395278,218.312592,1389.878068,2102.558473,1000.0,2.997646
3,4,20000,2901.424349,149.116877,2643.151846,3087.590479,1000.0,3.98008
4,5,25000,2743.069232,123.03966,2483.040746,2871.96792,1000.0,4.961708
5,6,30000,3525.427211,98.879385,3407.144592,3769.722261,1000.0,5.948707
6,7,35000,3906.417458,108.893642,3756.981291,4075.531077,1000.0,6.947244
7,8,40000,4367.102885,104.495892,4158.755648,4547.516857,1000.0,7.944716
8,9,45000,4349.059118,122.369185,4181.75646,4580.988934,1000.0,8.948249
9,10,50000,4422.314281,140.060359,4181.89016,4747.330516,1000.0,9.933442
10,11,55000,4951.745704,85.148474,4785.277358,5079.24816,1000.0,10.918667
11,12,60000,5251.652648,138.005678,4916.184018,5438.247456,1000.0,11.906609
12,13,65000,5647.125738,108.44628,5473.686118,5809.378586,1000.0,12.894533
13,14,70000,6140.24462,127.757855,5981.837152,6372.311837,1000.0,13.884434
14,15,75000,6241.74633,92.400829,6084.64508,6381.42586,1000.0,14.871751
15,16,80000,6612.822203,103.30976,6425.545908,6796.878708,1000.0,15.864271
16,17,85000,6648.07508,89.21512,6471.037828,6778.698085,1000.0,16.866982
17,18,90000,6956.680114,63.778601,6863.986518,7118.491714,1000.0,17.868664
18,19,95000,7023.576068,120.259936,6832.116759,7220.618462,1000.0,18.867507
19,20,100000,7139.814755,90.570227,6994.183081,7297.977021,1000.0,19.865579
20,21,105000,7087.973011,139.39787,6852.758799,7302.220687,1000.0,20.843846
21,22,110000,7116.025518,81.37809,6977.673648,7250.8141,1000.0,21.825712
22,23,115000,6475.786966,1878.736371,2090.934864,7855.785703,1000.0,22.82282
23,24,120000,7386.072166,96.17107,7172.195746,7493.156683,1000.0,23.842751
24,25,125000,6965.423893,1057.416841,4933.244396,7896.594465,1000.0,24.834162
25,26,130000,6782.795546,1711.208904,2643.706957,7795.043718,1000.0,25.818339
26,27,135000,8173.651603,138.241258,7943.471973,8343.109482,1000.0,26.80425
27,28,140000,8316.259698,74.945584,8211.492776,8493.024337,1000.0,27.807498
28,29,145000,8240.592387,143.028348,7925.966625,8409.9695,1000.0,28.827296
29,30,150000,8366.096529,102.264215,8189.191845,8522.689905,1000.0,29.840615
30,31,155000,8902.376766,85.536388,8728.745338,9037.082082,1000.0,30.847332
31,32,160000,8834.114293,100.786063,8569.495579,8926.395658,1000.0,31.841174
32,33,165000,9272.432698,141.405577,9002.517839,9491.471125,1000.0,32.837838
33,34,170000,8638.134182,109.133483,8416.514984,8797.08615,1000.0,33.835067
34,35,175000,9370.182079,103.840351,9186.174369,9562.224693,1000.0,34.827496
35,36,180000,9402.393153,117.396117,9196.991513,9563.579342,1000.0,35.819144
36,37,185000,9937.195979,87.401237,9783.763921,10118.18185,1000.0,36.809064
37,38,190000,9725.288341,201.030628,9325.361814,9953.465182,1000.0,37.796169
38,39,195000,9666.586795,144.879464,9274.945898,9799.806623,1000.0,38.782242
39,40,200000,9757.712923,168.208268,9407.178783,9991.74839,1000.0,39.76613
40,41,205000,9457.629392,136.059543,9174.390138,9688.544492,1000.0,40.752677
41,42,210000,9756.779616,81.07955,9567.036978,9852.795083,1000.0,41.739575
42,43,215000,9818.481322,143.223177,9501.764782,10036.572782,1000.0,42.725716
43,44,220000,9717.5372,101.547219,9540.977781,9855.415637,1000.0,43.708638
44,45,225000,10386.973194,112.114097,10223.444641,10655.927747,1000.0,44.692456
45,46,230000,9770.307137,128.913507,9580.874938,10003.526351,1000.0,45.679696
46,47,235000,9903.088693,113.407429,9694.522333,10043.295425,1000.0,46.668757
47,48,240000,10319.325299,153.521279,10029.919251,10530.081321,1000.0,47.673122
48,49,245000,10335.977807,133.314609,10162.01818,10535.578122,1000.0,48.675205
49,50,250000,9882.321433,78.202274,9737.689511,10008.638737,1000.0,49.658364
50,51,255000,10196.222749,58.539782,10085.134313,10289.699572,1000.0,50.655101
51,52,260000,10482.701449,122.780356,10188.323352,10648.466786,1000.0,51.652624
52,53,265000,10089.492444,196.904419,9638.527794,10387.288797,1000.0,52.650974
53,54,270000,10587.117066,118.662128,10461.664125,10773.409807,1000.0,53.648235
54,55,275000,10499.24933,98.477736,10399.851732,10686.268679,1000.0,54.64715
55,56,280000,10516.501087,113.415595,10283.77428,10696.58133,1000.0,55.64884
56,57,285000,10458.359242,162.670057,10167.648095,10732.509641,1000.0,56.634384
57,58,290000,10130.174881,165.191401,9756.826379,10328.832362,1000.0,57.642412
58,59,295000,9824.469627,88.324121,9624.062566,9956.408703,1000.0,58.643968
59,60,300000,10256.231868,72.700226,10109.845198,10366.972239,1000.0,59.631772
60,61,305000,10835.827787,94.785696,10710.340372,11062.677323,1000.0,60.626064
61,62,310000,10533.015978,138.077221,10231.393723,10700.425014,1000.0,61.624913
62,63,315000,10336.5909,184.193236,9964.910085,10644.704537,1000.0,62.625761
63,64,320000,11091.883604,85.346691,10938.597589,11245.057038,1000.0,63.624295
64,65,325000,10964.001183,122.672737,10732.246958,11163.389667,1000.0,64.632935
65,66,330000,10689.23938,125.712887,10449.16344,10889.271243,1000.0,65.645967
66,67,335000,10618.340711,156.188997,10390.64854,10780.900759,1000.0,66.638272
67,68,340000,11004.347321,107.617967,10820.884889,11189.497796,1000.0,67.643806
68,69,345000,9706.125963,69.84733,9600.077561,9843.642798,1000.0,68.631583
69,70,350000,10498.730816,276.091131,9742.587728,10724.487261,1000.0,69.614389
70,71,355000,11082.110442,134.360757,10868.129283,11345.662233,1000.0,70.594373
71,72,360000,11055.510218,107.9495,10848.407076,11249.25773,1000.0,71.588483
72,73,365000,11329.230861,81.08656,11191.974901,11454.805669,1000.0,72.59226
73,74,370000,11087.748246,128.40238,10793.826661,11290.356817,1000.0,73.59395
74,75,375000,11111.821093,192.127596,10782.734795,11377.496145,1000.0,74.60375
75,76,380000,10948.290557,155.719374,10757.037558,11296.739855,1000.0,75.616204
76,77,385000,11204.375448,109.103304,10981.950386,11365.885177,1000.0,76.632481
77,78,390000,10803.290746,158.288491,10408.649656,10960.215182,1000.0,77.65631
78,79,395000,11233.20459,160.96897,11056.225629,11558.128942,1000.0,78.679784
79,80,400000,11334.957368,102.806112,11162.903688,11532.709821,1000.0,79.696426
80,81,405000,11189.969188,240.290248,10615.238625,11468.075188,1000.0,80.714561
81,82,410000,11321.336844,114.660311,11110.576331,11478.310822,1000.0,81.731065
82,83,415000,11052.287579,95.376364,10835.898413,11182.226308,1000.0,82.748824
83,84,420000,11368.772218,172.756537,10971.176947,11635.293571,1000.0,83.766352
84,85,425000,11274.657288,83.664519,11084.900678,11424.959364,1000.0,84.784179
85,86,430000,11221.234607,144.868311,10884.16512,11363.373436,1000.0,85.800385
86,87,435000,11006.952129,182.931511,10613.981545,11295.431006,1000.0,86.808735
87,88,440000,11292.43779,84.843896,11135.929925,11454.326649,1000.0,87.810115
88,89,445000,11522.404836,107.960527,11337.982634,11658.149734,1000.0,88.802114
89,90,450000,11006.264534,106.388844,10814.611624,11172.861145,1000.0,89.7929
90,91,455000,11082.141142,96.34055,10891.496973,11264.449782,1000.0,90.785787
91,92,460000,11447.197981,131.531796,11188.663288,11577.820716,1000.0,91.778718
92,93,465000,11145.378139,98.539727,10996.083324,11298.366561,1000.0,92.769974
93,94,470000,10426.301323,159.993196,10178.757915,10724.388654,1000.0,93.755633
94,95,475000,10657.93374,2192.836469,4090.01542,11667.71564,1000.0,94.743569
95,96,480000,11465.781725,107.34956,11274.326038,11639.596527,1000.0,95.735534
96,97,485000,11621.665437,96.057229,11429.153084,11759.036209,1000.0,96.734592
97,98,490000,11644.653994,122.373791,11423.026626,11825.657311,1000.0,97.728912
98,99,495000,11610.350401,99.469167,11417.807726,11761.92233,1000.0,98.715692
99,100,500000,11346.774251,108.992953,11181.009407,11534.250301,1000.0,99.702664
100,101,505000,11518.22704,151.064449,11185.901272,11739.191201,1000.0,100.687765
101,102,510000,11485.208168,112.594191,11257.634966,11706.787957,1000.0,101.682363
102,103,515000,11413.126083,129.744092,11148.253387,11592.779473,1000.0,102.684475
103,104,520000,11474.631152,156.773709,11061.867939,11697.724622,1000.0,103.68993
104,105,525000,10875.327611,2292.157004,4007.081458,11806.241973,1000.0,104.686172
105,106,530000,10015.551553,2894.777165,1582.690816,11710.620874,1000.0,105.703303
106,107,535000,11724.473448,73.651118,11579.992219,11798.404324,1000.0,106.699386
107,108,540000,11645.680449,89.452549,11533.710755,11865.927612,1000.0,107.684723
108,109,545000,11672.4954,157.212048,11388.718513,11977.715299,1000.0,108.685867
109,110,550000,11575.042887,75.712534,11474.889735,11722.199832,1000.0,109.677738
110,111,555000,11752.513815,83.982129,11585.789673,11889.615936,1000.0,110.669998
111,112,560000,11850.161374,103.947805,11701.077729,12033.401333,1000.0,111.662926
112,113,565000,11190.97816,150.721942,10992.188377,11449.303281,1000.0,112.650773
113,114,570000,11564.094271,167.811658,11235.299216,11790.035411,1000.0,113.636509
114,115,575000,11383.476977,72.334211,11266.730531,11492.298424,1000.0,114.628531
115,116,580000,11461.867248,141.727021,11193.149711,11670.222408,1000.0,115.642199
116,117,585000,11373.402911,135.65406,11165.102298,11530.072474,1000.0,116.6416
117,118,590000,11891.310064,131.042365,11629.892692,12095.057133,1000.0,117.633542
118,119,595000,11294.782756,183.554302,11051.342297,11655.970306,1000.0,118.628677
119,120,600000,11425.49973,108.036855,11205.172422,11599.042331,1000.0,119.618706
120,121,605000,11149.328454,90.963788,10968.899345,11301.696964,1000.0,120.615642
121,122,610000,11752.041169,97.084846,11639.735364,11900.713978,1000.0,121.637385
122,123,615000,11998.008824,141.075377,11807.486638,12304.772805,1000.0,122.660511
