,Epoch,TotalEnvInteracts,AverageEvalReward,StdEvalReward,MinEvalReward,MaxEvalReward,EvalEpLen,Time
0,1,5000,264.37304942439425,297.10095006355573,11.499286815836347,861.0800324071472,373.7,0.7654622157414754
1,2,10000,298.07889261771084,144.34592445521778,67.28765028365194,482.78388563966575,589.7,1.482691470781962
2,3,15000,365.7259217211432,160.03530900129482,74.57798453967438,612.2951420433737,824.4,2.215486240386963
3,4,20000,366.39010434217647,202.0087599477448,35.829625390258386,578.554528250529,723.2,2.934611511230469
4,5,25000,494.3676138348412,272.07637006114305,19.49027531427897,792.8070558495556,752.3,3.6581160624821982
5,6,30000,527.1767357698286,203.9208740500695,42.20971062294458,789.4765400902334,905.5,4.398864857355753
6,7,35000,509.1210682428922,265.6698710573374,-64.21353896175043,810.5424722978306,924.5,5.1423006097475685
7,8,40000,728.440311188028,214.26168270698156,275.5371046076971,1070.3319059793537,875.6,5.879444452126821
8,9,45000,700.9472332027116,420.2289996863439,57.56474825257064,1292.612644292358,646.8,6.591357076168061
9,10,50000,688.1145435666091,369.2544025974189,33.68403979546627,1164.403491757902,764.1,7.314830116430918
10,11,55000,960.6799170159572,349.4014589083193,52.31980854303563,1321.533766969219,903.8,8.05339660247167
11,12,60000,474.7627128425737,438.0292905094992,22.514562781441438,1398.8059283305597,350.5,8.725365388393403
12,13,65000,946.6417378238144,89.03326115579272,821.2759875476482,1112.6490091198227,1000.0,9.473856035868328
13,14,70000,634.8701536198826,400.20160563576223,32.14006205578757,1016.1068657874376,635.8,10.181180012226104
14,15,75000,545.4224897964136,441.7990470048216,12.148771173130395,1306.3942922110432,415.9,10.86472201347351
15,16,80000,719.2714133584557,463.4672204213455,162.12939442744863,1548.4412885687057,582.6,11.568255321184797
16,17,85000,1084.704191422904,454.2504227952588,53.81939696940332,1969.4147787912211,903.0,12.319230393568676
17,18,90000,816.3034874872277,358.8042204764119,301.6180511578781,1256.02218869864,653.2,13.042156092325849
18,19,95000,664.2714113128471,657.9807082399528,65.84408735173156,2064.7569914737733,457.5,13.73159690697988
19,20,100000,1195.3110072394647,664.5154151150575,110.90421145793688,2228.2921598596176,753.1,14.455544070402782
20,21,105000,1125.012508364896,242.98865072017827,862.5558173017757,1673.6012650015086,881.6,15.19495935837428
21,22,110000,1402.0021709420198,357.73238443664496,928.4176931003526,2017.6928828632467,1000.0,15.947985259691874
22,23,115000,1124.3203192880223,473.3747263950672,252.12616367520775,1942.8316382711987,792.3,16.67577629884084
23,24,120000,1279.067486995643,608.0642137840629,359.8336248697392,2293.056613539995,784.6,17.407701071103414
24,25,125000,1324.6687710135436,677.4832518203233,114.71328690355293,2165.7691316154705,783.9,18.137398958206177
25,26,130000,807.362928569646,617.814596571094,17.167922731006,2172.026814790416,570.9,18.84702706336975
26,27,135000,1488.381564844393,536.220364890833,919.0516820256092,2451.628931526981,970.5,19.610943082968397
27,28,140000,1199.0470101274047,514.4569869539195,397.96166265869306,2301.787881693137,798.7,20.350781389077504
28,29,145000,1485.3778032329917,826.0649750097549,185.02354591292905,2735.504498627365,781.9,21.088747028509776
29,30,150000,1304.5395188972038,738.3247502585418,24.528163405815658,2466.398148506845,738.8,21.82192068099976
30,31,155000,1204.3552549620367,452.8694717171512,259.5203293752421,1704.5730866114038,695.9,22.549882765611013
31,32,160000,2190.091986791077,563.710659783029,726.1743472922259,2528.820834864108,928.5,23.305123786131546
32,33,165000,981.6821751074508,519.8489136077566,4.795322017705864,1805.479514746032,756.5,24.02560211420059
33,34,170000,1251.0775775177651,607.0752214853347,141.17559002176364,2121.036516348636,750.4,24.745302871863046
34,35,175000,1541.884216176799,384.7358105954983,1087.7253496269618,2067.035003382398,970.4,25.491803149382275
35,36,180000,1755.26970195148,755.0830376786369,453.59118776109824,3103.863200068719,840.8,26.219266831874847
36,37,185000,1146.5177413529325,689.1966270996709,48.19779379002059,2389.2025995313675,690.8,26.929182326793672
37,38,190000,1358.8381971198926,606.2029138798815,603.4827712206246,2705.735774741157,769.8,27.65274279514949
38,39,195000,1818.289928734332,1065.3646976053396,288.98784898658147,3000.084756961997,679.9,28.37357918818792
39,40,200000,1848.7865198722927,934.5592423808426,265.87433159379464,3074.817746956594,909.0,29.122664352258045
40,41,205000,2776.5605958280075,676.179252334216,1571.0612499039962,3335.67174915154,1000.0,29.881474181016287
41,42,210000,2183.3622875825936,879.1276725264955,135.80322656164532,3190.7977689545464,790.5,30.615206984678903
42,43,215000,2496.4078743807827,774.1870814806556,1047.5940348712843,3371.1896892604086,924.8,31.36504735946655
43,44,220000,1774.4723104364184,1348.4674190968024,140.49527084943173,3436.0360570108014,746.4,32.081488152345024
44,45,225000,2422.0558256364257,688.7194302011994,996.1009264232111,3148.1910487759583,1000.0,32.82738986810048
45,46,230000,3540.8782023117224,350.65415383030995,2560.275269920886,3900.874226158943,1000.0,33.58035435279211
46,47,235000,3097.488808362349,897.1161671365102,1277.363830983598,3697.463018107591,985.7,34.33225082556407
47,48,240000,2989.380614127841,980.7276510241044,444.2029377728843,3519.840592989394,911.6,35.06633345683416
48,49,245000,3434.894616193068,714.1006619167164,1303.9440409766137,3781.336681127904,934.4,35.80198818445206
49,50,250000,2676.978298634674,1037.8738664736036,1183.4402773511663,3875.6826161112335,935.3,36.539234495162965
50,51,255000,3194.046252221046,529.4819852884543,2274.5539142221314,3774.803656714562,930.8,37.27445318698883
51,52,260000,3841.851234363004,210.76903662690424,3472.1098738006112,4195.428115082526,998.0,38.03065763711929
52,53,265000,4099.106390276798,194.5943623678959,3771.137647792978,4522.517919806638,997.2,38.79581726789475
53,54,270000,3653.461518428996,594.3145642771002,1941.9165795535691,4075.610171651252,951.1,39.55418319702149
54,55,275000,3898.749982222264,151.44002475239546,3659.391999576349,4158.926294934214,1000.0,40.31528411706289
55,56,280000,4287.43085358235,167.4687831346056,4051.707725759923,4508.865203974661,1000.0,41.07771032651265
56,57,285000,4181.281526512646,879.519102533715,1577.6608980808503,4705.6454003583685,934.3,41.83338267405828
