,Epoch,TotalEnvInteracts,AverageEvalReward,StdEvalReward,MinEvalReward,MaxEvalReward,EvalEpLen,Time
0,1,5000,23.09554,16.24382,-9.501126,60.645329,1000.0,1.295027
1,2,10000,197.243901,142.477784,54.225103,446.100366,1000.0,2.555025
2,3,15000,1546.537969,642.639962,96.709202,2071.714813,1000.0,3.823824
3,4,20000,2465.997877,43.631668,2412.468926,2558.380336,1000.0,5.081453
4,5,25000,3140.688388,92.077076,2994.681922,3279.524046,1000.0,6.36499
5,6,30000,3244.824032,183.076258,2763.402261,3436.728556,1000.0,7.653674
6,7,35000,4063.291758,135.840416,3841.394291,4249.779692,1000.0,8.945161
7,8,40000,4083.502762,74.431188,3959.8037,4199.346658,1000.0,10.238933
8,9,45000,4391.865125,147.297206,4096.080952,4621.479732,1000.0,11.507125
9,10,50000,4588.539998,210.063202,4240.438684,4933.894993,1000.0,12.799219
10,11,55000,5126.277283,134.909086,4772.960797,5307.978327,1000.0,14.06987
11,12,60000,5064.547461,68.989592,4967.517121,5177.801831,1000.0,15.328521
12,13,65000,5223.761436,99.90564,5103.880677,5436.619659,1000.0,16.589951
13,14,70000,5756.092574,152.150906,5492.442769,6012.699677,1000.0,17.878945
14,15,75000,5599.156849,97.68492,5419.80224,5718.592109,1000.0,19.174151
15,16,80000,6007.620679,79.143364,5845.610896,6159.584303,1000.0,20.437398
16,17,85000,6011.035367,583.70713,4296.564507,6378.085889,1000.0,21.714887
17,18,90000,6281.590134,125.542874,6075.166793,6481.516063,1000.0,22.975142
18,19,95000,6613.647288,69.832393,6483.512932,6723.223566,1000.0,24.240788
19,20,100000,6669.111376,134.419133,6460.677683,6866.809392,1000.0,25.501979
20,21,105000,6415.988231,155.242535,6142.377994,6694.643073,1000.0,26.760523
21,22,110000,6601.193673,101.733985,6451.230342,6753.279528,1000.0,28.029951
22,23,115000,6926.297076,136.410341,6713.87116,7217.25473,1000.0,29.299034
23,24,120000,6947.165389,118.064362,6782.486883,7120.505988,1000.0,30.576985
24,25,125000,6988.649185,1048.178616,3879.087707,7542.195493,1000.0,31.839809
25,26,130000,7562.1927,171.752637,7259.510291,7767.727971,1000.0,33.106929
26,27,135000,7572.64519,62.901238,7492.561452,7697.482208,1000.0,34.383687
27,28,140000,7598.668379,129.723775,7344.173327,7760.38849,1000.0,35.64837
28,29,145000,7477.61803,859.903897,4949.588347,7998.873471,1000.0,36.903837
29,30,150000,8410.033118,164.988665,8072.924098,8683.960527,1000.0,38.163598
30,31,155000,8296.855054,84.525245,8122.482062,8442.416603,1000.0,39.418331
31,32,160000,7884.871134,104.965242,7731.253268,8034.923638,1000.0,40.703468
32,33,165000,7665.281462,1822.829642,2213.806066,8501.487937,1000.0,41.992824
33,34,170000,8802.28218,92.264866,8637.830749,8931.78223,1000.0,43.271272
34,35,175000,8517.204733,124.685014,8344.82465,8757.153207,1000.0,44.531374
35,36,180000,6920.887819,2629.699666,1974.920266,9195.71564,1000.0,45.7914
36,37,185000,8639.716311,133.199814,8285.101614,8844.561949,1000.0,47.055605
37,38,190000,8764.340427,841.303029,6268.901697,9165.209406,1000.0,48.346902
38,39,195000,8471.372517,997.260716,5976.584528,9238.021237,1000.0,49.609727
39,40,200000,8520.275895,71.882053,8393.680728,8633.101271,1000.0,50.861076
40,41,205000,8931.818004,117.34694,8663.302099,9075.243875,1000.0,52.131425
41,42,210000,9701.05932,168.127814,9362.447935,9924.824496,1000.0,53.402783
42,43,215000,9549.5134,97.259734,9409.40778,9755.63884,1000.0,54.665454
