,Epoch,TotalEnvInteracts,AverageEvalReward,StdEvalReward,MinEvalReward,MaxEvalReward,EvalEpLen,Time
0,1,5000,244.37714,11.940492,232.270174,267.227933,46.2,1.456122
1,2,10000,313.659502,29.568958,287.692436,386.595344,59.7,2.806505
2,3,15000,417.107347,58.059111,324.944726,544.665346,82.0,4.16203
3,4,20000,262.258155,48.164446,202.046335,376.52375,57.4,5.521834
4,5,25000,418.364454,91.61098,293.521443,592.132541,89.8,6.870458
5,6,30000,296.914373,44.996036,240.792509,403.397282,64.8,8.220345
6,7,35000,476.906358,142.749565,333.768497,837.794492,96.4,9.575842
7,8,40000,450.649119,71.888536,343.360474,566.136136,89.2,10.951837
8,9,45000,449.418074,50.218968,346.947791,502.974545,86.9,12.338215
9,10,50000,486.227563,105.9707,277.792659,644.94535,93.2,13.695401
10,11,55000,493.968548,69.590729,386.715397,664.651517,100.9,15.062342
11,12,60000,461.816859,60.806247,360.941202,551.282429,88.1,16.434487
12,13,65000,346.471873,87.155606,257.713672,521.038301,70.0,17.797823
13,14,70000,570.368122,127.663678,379.666748,777.500613,120.2,19.148582
14,15,75000,588.939173,164.809875,353.735049,836.916478,117.3,20.527805
15,16,80000,398.871221,74.433987,321.56361,564.107908,83.9,21.883989
16,17,85000,404.065715,89.080654,254.910344,582.619371,86.0,23.225318
17,18,90000,346.609088,20.247963,299.428873,371.785365,63.8,24.559661
18,19,95000,303.304625,111.843241,168.171088,515.842436,59.7,25.917068
19,20,100000,343.184211,80.820868,242.471719,470.593498,73.1,27.288357
20,21,105000,267.902194,42.863086,225.732432,386.594005,51.0,28.68987
21,22,110000,439.98832,114.423388,328.800276,679.980641,87.0,30.089221
22,23,115000,217.17923,36.295803,149.963797,270.958558,41.1,31.42428
23,24,120000,387.136217,182.71233,210.943875,887.190342,74.0,32.782617
24,25,125000,321.405793,38.941714,270.428825,388.109393,62.5,34.150057
25,26,130000,428.408096,105.440977,284.172666,623.238495,89.3,35.509777
26,27,135000,372.550358,75.393604,200.930539,451.369615,74.4,36.870781
27,28,140000,519.758514,124.41592,356.723541,810.34976,102.4,38.253647
28,29,145000,419.536637,103.165575,272.704772,623.938717,83.2,39.608017
29,30,150000,345.999468,26.030652,310.018226,403.818718,67.0,40.968195
30,31,155000,325.247612,46.50982,273.288269,409.578203,62.2,42.318579
31,32,160000,331.658525,37.1292,269.139549,396.942258,63.2,43.691054
32,33,165000,400.357232,30.382859,339.161404,439.232323,73.9,45.089104
33,34,170000,488.87642,139.018506,248.886843,731.135528,95.9,46.430988
34,35,175000,358.059822,86.441128,230.591981,469.391009,68.6,47.789896
35,36,180000,391.518697,87.973645,290.671802,574.031852,75.0,49.148404
36,37,185000,471.678314,99.354612,394.669616,739.661987,90.3,50.526403
37,38,190000,388.309213,42.667689,307.521256,449.231322,73.6,51.88675
38,39,195000,440.461926,57.256152,341.190453,527.223349,84.0,53.285737
39,40,200000,545.474374,124.949519,333.811725,821.673073,110.2,54.652079
40,41,205000,493.547977,60.666441,410.457263,607.234271,98.5,56.035814
41,42,210000,665.448299,159.880415,482.776114,959.874163,130.0,57.406645
42,43,215000,678.272262,252.743144,442.331732,1356.512698,132.5,58.778322
43,44,220000,638.474854,132.533631,407.460443,882.947914,125.5,60.143984
44,45,225000,591.041694,92.408603,447.304587,820.124487,113.5,61.523509
45,46,230000,714.05582,270.318637,445.762329,1173.340234,145.6,62.910185
46,47,235000,571.027594,98.715974,400.753495,780.237471,113.0,64.267835
47,48,240000,490.23518,140.923981,385.649641,769.657402,104.0,65.595748
48,49,245000,482.078899,51.747375,403.241837,603.998971,90.2,66.906456
49,50,250000,522.80104,43.970317,454.036041,594.43843,100.1,68.294954
50,51,255000,563.899455,53.852736,490.922472,680.663402,106.9,69.676294
51,52,260000,705.559069,201.829504,427.909457,1247.427594,141.5,71.048329
52,53,265000,629.591396,111.394344,436.276167,830.030011,122.9,72.423978
53,54,270000,631.838594,173.274057,382.93915,957.543243,131.4,73.831474
54,55,275000,652.960059,140.809775,486.84778,927.88505,131.6,75.220909
55,56,280000,534.671973,115.449921,413.091886,779.980438,110.2,76.585108
56,57,285000,576.563507,114.948774,459.998767,888.841829,110.6,77.950641
57,58,290000,704.360832,199.564001,371.740824,988.399179,135.6,79.322307
58,59,295000,587.779973,116.35385,450.471843,825.626749,117.2,80.702523
59,60,300000,659.585163,241.638705,453.831733,1273.768888,134.9,82.080841
60,61,305000,691.316221,138.543568,459.36987,956.041322,132.8,83.490641
61,62,310000,762.152729,314.942339,404.830105,1399.10658,154.6,84.902833
62,63,315000,679.496312,162.690215,452.873187,978.299574,132.9,86.276918
63,64,320000,690.634731,189.245767,352.621801,1053.278503,137.4,87.656984
64,65,325000,673.455301,83.431637,587.345449,832.276202,129.9,89.035328
65,66,330000,591.998128,140.251762,340.330876,804.440228,117.9,90.429557
66,67,335000,777.551574,211.527277,550.247358,1370.521666,153.6,91.828077
67,68,340000,766.404056,220.790154,583.391538,1378.706715,151.1,93.193514
68,69,345000,1018.070917,291.303894,502.537642,1569.697064,197.2,94.573498
69,70,350000,803.2079,151.072876,517.04356,1015.832955,161.0,95.961747
70,71,355000,1180.680797,405.762652,736.165169,1875.188516,229.9,97.362306
71,72,360000,1102.602531,469.489399,477.561423,1766.956313,211.6,98.747759
72,73,365000,696.13777,177.919968,560.108455,1073.889601,133.2,100.157329
73,74,370000,1347.634333,283.481237,932.950402,1735.652814,262.8,101.571406
74,75,375000,668.616598,105.226561,575.952018,884.276208,128.0,102.950703
75,76,380000,2114.100889,1459.090476,770.343254,5155.17148,410.9,104.367407
76,77,385000,1237.583358,638.534605,535.371388,2585.528023,242.9,105.76756
77,78,390000,1070.928467,490.861086,559.515766,2325.554838,206.6,107.166242
78,79,395000,728.985688,159.165191,543.661729,1127.781137,141.9,108.542344
79,80,400000,1849.955175,1262.61749,361.845493,3922.99989,365.4,109.971165
80,81,405000,2629.3024,1645.516233,636.409284,5152.537787,514.8,111.421227
81,82,410000,1565.363235,748.93315,673.007917,2832.916234,303.7,112.815941
82,83,415000,1224.401959,1372.581438,368.074713,5094.581902,250.6,114.205214
83,84,420000,1292.998568,1006.813498,645.648433,4051.791676,255.3,115.546853
84,85,425000,1929.339075,1344.891884,841.164268,5118.301288,374.2,116.919252
85,86,430000,1046.706695,461.290212,523.204032,1789.106429,204.9,118.298531
86,87,435000,1974.73664,1256.479542,754.00991,5161.423205,388.3,119.726482
87,88,440000,1881.043042,1079.779151,969.32393,4679.071821,373.8,121.167017
88,89,445000,1250.353534,531.206645,648.801759,2430.329525,249.0,122.552697
89,90,450000,2485.510844,1158.302924,866.603668,5067.700459,487.9,124.004067
90,91,455000,3084.098224,1099.936135,1843.088933,5091.451835,613.2,125.431985
91,92,460000,1524.220443,766.752368,858.814714,3548.836469,298.5,126.822988
92,93,465000,1135.255426,418.505516,720.676796,1852.931969,219.5,128.22261
93,94,470000,1866.487378,1320.8344,528.499976,4643.351578,365.7,129.66257
94,95,475000,1604.658184,649.304634,625.930697,2625.223851,313.7,131.110729
95,96,480000,1822.143042,855.358736,964.970544,3510.353954,354.4,132.527723
96,97,485000,3450.117277,1650.090461,735.119937,5194.502304,667.9,133.984056
97,98,490000,4391.038889,939.129786,2718.5859,5211.362045,850.0,135.473996
98,99,495000,3704.338991,1818.457769,1023.436415,5170.903879,721.5,136.929669
99,100,500000,2179.286086,1172.625394,767.406003,4381.376572,419.9,138.352846
100,101,505000,2590.265245,1797.127475,698.613364,5171.953469,506.7,139.85043
101,102,510000,3715.900938,1629.645739,759.248406,5220.367739,720.2,141.32876
102,103,515000,2938.008319,1556.268812,861.32997,5241.217009,570.8,142.783546
103,104,520000,2673.024171,1119.211608,1229.781425,4483.214748,514.8,144.201479
104,105,525000,3741.373053,1292.104159,1606.063274,5263.635943,720.2,145.653625
105,106,530000,2929.445388,1706.09279,886.193367,5258.072164,560.1,147.126489
106,107,535000,4720.664174,1008.100815,2481.032522,5267.90341,906.2,148.670296
107,108,540000,3700.054237,1507.440263,1305.421179,5236.938534,717.5,150.155798
108,109,545000,4116.290746,1184.538716,1781.772718,5204.934594,791.7,151.66873
109,110,550000,4133.524725,1055.894797,2055.669954,5307.80707,794.3,153.153124
110,111,555000,1658.620576,726.678035,790.707136,3113.021852,329.6,154.568909
111,112,560000,1497.84213,693.218032,848.120555,2836.711104,297.1,155.948202
112,113,565000,5226.622027,28.504149,5189.953454,5275.374565,1000.0,157.495834
113,114,570000,2006.977758,1269.194821,756.678224,5162.790337,391.7,158.873964
114,115,575000,4410.449916,1064.640916,2419.440659,5302.820626,851.2,160.341824
115,116,580000,3026.417774,1958.950504,431.555344,5195.53098,598.7,161.732172
116,117,585000,2918.645797,1959.838605,493.883611,5245.505673,571.4,163.103134
117,118,590000,3166.689235,2043.450763,670.587496,5332.456491,610.9,164.544713
118,119,595000,2876.631967,2002.744961,790.952551,5291.279638,558.9,165.974825
