,Epoch,TotalEnvInteracts,AverageEvalReward,StdEvalReward,MinEvalReward,MaxEvalReward,EvalEpLen,Time
0,1,5000,787.323392,21.685371,768.689323,842.312746,1000.0,1.175262
1,2,10000,467.173627,185.634694,39.607449,767.958405,902.1,2.261667
2,3,15000,735.115583,45.612722,695.635015,864.554536,1000.0,3.364913
3,4,20000,719.060329,53.795744,648.663213,811.625622,1000.0,4.45672
4,5,25000,770.812528,75.943039,686.245886,903.280923,1000.0,5.55945
5,6,30000,735.66476,51.47347,603.013334,787.893273,1000.0,6.664925
6,7,35000,794.333221,58.36074,739.278942,945.060544,1000.0,7.780506
7,8,40000,688.257997,322.897557,78.435873,975.21092,815.6,8.873617
8,9,45000,721.522748,261.628186,71.414568,921.444883,905.0,9.975701
9,10,50000,580.413664,341.424979,23.120285,916.752619,715.3,11.046682
10,11,55000,815.007344,296.133063,186.066771,1102.505984,837.5,12.123473
11,12,60000,697.002822,395.761397,20.039817,1067.560074,727.0,13.194769
12,13,65000,963.40697,115.780515,781.685936,1150.852214,1000.0,14.309617
13,14,70000,760.442538,230.24542,389.477465,1039.352631,928.4,15.408604
14,15,75000,561.224908,433.992257,57.622886,1109.262369,545.5,16.460461
15,16,80000,868.769913,396.919294,82.818998,1346.731981,813.3,17.556259
16,17,85000,947.713022,207.010142,644.558994,1281.734782,1000.0,18.672498
17,18,90000,674.689257,400.976516,45.292012,1050.607017,658.0,19.729647
18,19,95000,941.178751,366.95677,104.463675,1388.39257,829.2,20.803766
19,20,100000,785.312169,349.424608,37.616989,1143.648085,751.6,21.890717
20,21,105000,867.154763,410.69196,250.943478,1471.134394,748.2,22.976294
21,22,110000,913.791875,370.680623,129.420525,1304.863779,771.2,24.046875
22,23,115000,1055.474722,442.902903,268.06806,1816.971954,774.2,25.129635
23,24,120000,1267.595127,701.832625,55.851906,2124.896868,762.0,26.192693
24,25,125000,1157.943776,263.430046,793.203394,1839.129051,1000.0,27.286577
25,26,130000,1017.813523,335.740189,176.322943,1528.358981,912.4,28.365359
26,27,135000,942.621548,565.342474,100.706313,1689.19867,658.8,29.42173
27,28,140000,1154.716294,240.203238,819.511883,1772.919897,890.1,30.505855
28,29,145000,1288.416953,330.917264,534.440688,1802.36811,926.5,31.601053
29,30,150000,1236.558951,516.943403,68.760104,2035.287809,903.8,32.654972
30,31,155000,1129.996299,225.187386,763.746594,1483.836627,888.7,33.729117
31,32,160000,1204.158682,379.5342,248.994062,1766.613984,912.7,34.810657
32,33,165000,1301.948701,669.993161,82.917048,2269.057056,818.7,35.883663
33,34,170000,826.711601,486.492479,106.181431,1429.138693,647.6,36.911107
34,35,175000,1249.791387,451.951326,445.347755,1855.003146,756.5,37.966451
35,36,180000,838.420931,528.606254,30.870875,1436.052677,709.7,39.042583
36,37,185000,1054.25128,566.312895,183.730242,2369.338109,753.0,40.117986
37,38,190000,1573.557821,474.979133,930.255366,2191.072015,806.2,41.202645
38,39,195000,603.642238,508.343716,39.893587,1440.042414,460.0,42.241905
39,40,200000,2226.040882,338.197918,1238.00838,2465.479993,1000.0,43.329426
40,41,205000,1886.190992,754.614283,275.472701,2718.502574,883.5,44.413575
41,42,210000,2070.752162,796.511177,495.644166,2680.52624,846.3,45.494216
42,43,215000,1704.529919,1027.898432,126.572347,2867.191407,742.5,46.581761
43,44,220000,2216.079191,641.980938,589.377172,2601.482656,878.2,47.675976
44,45,225000,2142.479498,975.832319,402.042013,3110.289642,758.6,48.746213
